"ID","Tramite","Campaña","Total_tramites_por_campaña","Numero_semanas_por_campaña","Promedio_tramites_por_semana","Mediana","Desviacion_Estandar","Rango_Intercuantil","Q1","Q3"
"MEXICO-DTO-8","TOTAL_SOLICITUDES","Proceso Electoral Federal",7755,27,287.22,249,138.43,135,220.5,355.5
"MEXICO-DTO-9","ENTREGA_CPV","CAI_2017_2018",15887,22,722.14,709.5,334.08,238,612.5,850.5
"MEXICO-DTO-9","ENTREGA_CPV","CAI_2018",13272,14,948,974.5,92.22,133,877.75,1010.75
"MEXICO-DTO-9","ENTREGA_CPV","CAI_2019",9732,14,695.14,722,252.51,342.5,546.75,889.25
"MEXICO-DTO-9","ENTREGA_CPV","CAI_2020_2021",17654,23,767.57,807,189.77,226,674.5,900.5
"MEXICO-DTO-9","ENTREGA_CPV","CAP_2018",1528,7,218.29,164,185.9,140.5,124.5,265
"MEXICO-DTO-9","ENTREGA_CPV","CAP_2018_2019",42640,38,1122.11,1037,521.19,316.5,922.75,1239.25
"MEXICO-DTO-9","ENTREGA_CPV","CAP_2019_2020",14861,20,743.05,832,393.15,511.25,511.75,1023
"MEXICO-DTO-9","ENTREGA_CPV","Proceso Electoral Federal",14651,27,542.63,348,524.29,532,171,703
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAI_2017_2018",18415,22,837.05,698.5,474.67,173.5,636.5,810
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAI_2018",13959,14,997.07,1036.5,153.48,89,994.75,1083.75
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAI_2019",9895,14,706.79,724.5,121.55,132.75,652,784.75
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAI_2020_2021",19214,23,835.39,859,305.98,341.5,603.5,945
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAP_2018",3079,7,439.86,263,400.84,570.5,153,723.5
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAP_2018_2019",43527,38,1145.45,1007.5,553.81,406,886.25,1292.25
"MEXICO-DTO-9","TOTAL_SOLICITUDES","CAP_2019_2020",14382,20,719.1,818.5,380.73,384.75,555.25,940
"MEXICO-DTO-9","TOTAL_SOLICITUDES","Proceso Electoral Federal",6655,27,246.48,179,255.39,123.5,133.5,257
"MICHOACAN-DTO-1","ENTREGA_CPV","CAI_2017_2018",14579,22,662.68,658.5,275.27,191.25,622.25,813.5
"MICHOACAN-DTO-1","ENTREGA_CPV","CAI_2018",9958,14,711.29,704,119.64,171.5,626.5,798
"MICHOACAN-DTO-1","ENTREGA_CPV","CAI_2019",7624,14,544.57,578,114.38,92.5,513.75,606.25
"MICHOACAN-DTO-1","ENTREGA_CPV","CAI_2020_2021",14703,23,639.26,637,274.39,330,407.5,737.5
"MICHOACAN-DTO-1","ENTREGA_CPV","CAP_2018",1704,7,243.43,168,227.92,148,131.5,279.5
"MICHOACAN-DTO-1","ENTREGA_CPV","CAP_2018_2019",31444,38,827.47,771.5,400.72,177,682,859
"MICHOACAN-DTO-1","ENTREGA_CPV","CAP_2019_2020",11436,20,571.8,595.5,365.53,547.5,294.75,842.25
"MICHOACAN-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",12744,27,472,198,464.27,491.5,152,643.5
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",17145,22,779.32,727.5,358.22,274.25,574.5,848.75
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAI_2018",10501,14,750.07,760,111.17,160.25,660,820.25
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAI_2019",8015,14,572.5,601,92.56,121.75,517.75,639.5
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",17431,23,757.87,710,379.49,475.5,421.5,897
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAP_2018",3023,7,431.86,329,369.52,628,132.5,760.5
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",31676,38,833.58,724.5,429.24,240,658.75,898.75
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",11386,20,569.3,725.5,314.35,510.75,276.75,787.5
"MICHOACAN-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",4826,27,178.74,145,202.94,58,111.5,169.5
"MICHOACAN-DTO-10","ENTREGA_CPV","CAI_2017_2018",20407,22,927.59,908.5,381.62,208.5,769.5,978
"MICHOACAN-DTO-10","ENTREGA_CPV","CAI_2018",12372,14,883.71,899,82.66,113,822.25,935.25
"MICHOACAN-DTO-10","ENTREGA_CPV","CAI_2019",9477,14,676.93,779.5,240.8,239.5,580.5,820
"MICHOACAN-DTO-10","ENTREGA_CPV","CAI_2020_2021",22182,23,964.43,999,249.61,250.5,874,1124.5
"MICHOACAN-DTO-10","ENTREGA_CPV","CAP_2018",2673,7,381.86,330,301.87,240.5,235,475.5
"MICHOACAN-DTO-10","ENTREGA_CPV","CAP_2018_2019",45800,38,1205.26,1040,576.75,519.5,929.5,1449
"MICHOACAN-DTO-10","ENTREGA_CPV","CAP_2019_2020",16997,20,849.85,855.5,512.44,828.5,537.5,1366
"MICHOACAN-DTO-10","ENTREGA_CPV","Proceso Electoral Federal",17075,27,632.41,395,550.62,390,288,678
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAI_2017_2018",23938,22,1088.09,912,560,346.25,772.75,1119
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAI_2018",12704,14,907.43,937.5,115.42,93,873.25,966.25
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAI_2019",10714,14,765.29,781,108.66,137.75,701.75,839.5
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAI_2020_2021",23918,23,1039.91,970,314.16,418.5,813,1231.5
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAP_2018",3833,7,547.57,351,427.06,678.5,263,941.5
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAP_2018_2019",46279,38,1217.87,992,653.65,419.5,886.75,1306.25
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","CAP_2019_2020",16345,20,817.25,827,445.38,404.25,655.75,1060
"MICHOACAN-DTO-10","TOTAL_SOLICITUDES","Proceso Electoral Federal",9543,27,353.44,300,296.88,72.5,257,329.5
"MICHOACAN-DTO-11","ENTREGA_CPV","CAI_2017_2018",16726,22,760.27,741.5,288.84,246.75,628,874.75
"MICHOACAN-DTO-11","ENTREGA_CPV","CAI_2018",12033,14,859.5,893.5,97.08,138.5,790.75,929.25
"MICHOACAN-DTO-11","ENTREGA_CPV","CAI_2019",9387,14,670.5,692.5,180.88,195,594.5,789.5
"MICHOACAN-DTO-11","ENTREGA_CPV","CAI_2020_2021",17827,23,775.09,761,308.2,438,542,980
"MICHOACAN-DTO-11","ENTREGA_CPV","CAP_2018",1603,7,229,146,243.59,207.5,83.5,291
"MICHOACAN-DTO-11","ENTREGA_CPV","CAP_2018_2019",44987,38,1183.87,981.5,630.09,501.75,888.5,1390.25
"MICHOACAN-DTO-11","ENTREGA_CPV","CAP_2019_2020",15647,20,782.35,840.5,449.2,619,432.75,1051.75
"MICHOACAN-DTO-11","ENTREGA_CPV","Proceso Electoral Federal",16464,27,609.78,246,667.65,603.5,151,754.5
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAI_2017_2018",19816,22,900.73,748.5,462.63,325.25,674.5,999.75
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAI_2018",12917,14,922.64,970,155.16,157.5,860,1017.5
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAI_2019",9947,14,710.5,746.5,129.75,154.25,641.25,795.5
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAI_2020_2021",21193,23,921.43,751,458.88,538.5,584,1122.5
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAP_2018",3057,7,436.71,156,424.93,729.5,122.5,852
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAP_2018_2019",45505,38,1197.5,1026.5,718.4,434.5,836.5,1271
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","CAP_2019_2020",15604,20,780.2,892,410.53,388.5,593.25,981.75
"MICHOACAN-DTO-11","TOTAL_SOLICITUDES","Proceso Electoral Federal",5789,27,214.41,145,280.85,44.5,127,171.5
"MICHOACAN-DTO-12","ENTREGA_CPV","CAI_2017_2018",13954,22,634.27,616.5,230.26,204.5,526.5,731
"MICHOACAN-DTO-12","ENTREGA_CPV","CAI_2018",10328,14,737.71,732,102.03,138.25,651,789.25
"MICHOACAN-DTO-12","ENTREGA_CPV","CAI_2019",7562,14,540.14,569.5,193.96,150.25,504.25,654.5
"MICHOACAN-DTO-12","ENTREGA_CPV","CAI_2020_2021",15129,23,657.78,595,286.04,379.5,482,861.5
"MICHOACAN-DTO-12","ENTREGA_CPV","CAP_2018",1734,7,247.71,171,230.34,108.5,156.5,265
"MICHOACAN-DTO-12","ENTREGA_CPV","CAP_2018_2019",34085,38,896.97,805,481.17,324.25,670,994.25
"MICHOACAN-DTO-12","ENTREGA_CPV","CAP_2019_2020",12563,20,628.15,732,391.56,662,257.25,919.25
"MICHOACAN-DTO-12","ENTREGA_CPV","Proceso Electoral Federal",13028,27,482.52,258,472.79,559.5,135.5,695
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAI_2017_2018",16457,22,748.05,628,359.97,254,567.75,821.75
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAI_2018",10284,14,734.57,728,94.6,113.75,684.75,798.5
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAI_2019",8629,14,616.36,626.5,67.33,47.25,600.5,647.75
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAI_2020_2021",18090,23,786.52,711,387.5,721,426,1147
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAP_2018",3109,7,444.14,342,375.02,640.5,144,784.5
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAP_2018_2019",34716,38,913.58,775.5,507.38,214.75,722,936.75
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","CAP_2019_2020",12050,20,602.5,676,341.47,409.75,389.25,799
"MICHOACAN-DTO-12","TOTAL_SOLICITUDES","Proceso Electoral Federal",4956,27,183.56,130,211.1,57,93.5,150.5
"MICHOACAN-DTO-2","ENTREGA_CPV","CAI_2017_2018",10671,22,485.05,491.5,188.73,171,402,573
"MICHOACAN-DTO-2","ENTREGA_CPV","CAI_2018",9433,14,673.79,638,119.98,181.75,607.5,789.25
"MICHOACAN-DTO-2","ENTREGA_CPV","CAI_2019",5308,14,379.14,401,123.94,94.75,346.25,441
"MICHOACAN-DTO-2","ENTREGA_CPV","CAI_2020_2021",13981,23,607.87,608,178.9,173.5,499,672.5
"MICHOACAN-DTO-2","ENTREGA_CPV","CAP_2018",1281,7,183,86,248.46,120.5,58,178.5
"MICHOACAN-DTO-2","ENTREGA_CPV","CAP_2018_2019",27800,38,731.58,601.5,485.1,326,490.75,816.75
"MICHOACAN-DTO-2","ENTREGA_CPV","CAP_2019_2020",8594,20,429.7,420,277.51,367,236.75,603.75
"MICHOACAN-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",10029,27,371.44,150,387.06,605.5,66,671.5
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",12632,22,574.18,491.5,272.29,192,434.75,626.75
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAI_2018",9855,14,703.93,694.5,103.07,86.75,666.75,753.5
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAI_2019",5911,14,422.21,396,79.95,85,373.5,458.5
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",15691,23,682.22,648,253.47,351.5,508,859.5
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAP_2018",2540,7,362.86,221,347.73,642,68.5,710.5
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",27791,38,731.34,635,532.55,257.5,503,760.5
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",9210,20,460.5,492,247.54,318.25,334.75,653
"MICHOACAN-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",3638,27,134.74,60,222.67,22.5,47,69.5
"MICHOACAN-DTO-3","ENTREGA_CPV","CAI_2017_2018",15660,22,711.82,681,281.16,109,601.25,710.25
"MICHOACAN-DTO-3","ENTREGA_CPV","CAI_2018",10864,14,776,793.5,97.58,112,713.75,825.75
"MICHOACAN-DTO-3","ENTREGA_CPV","CAI_2019",7983,14,570.21,554.5,149.19,185.75,472,657.75
"MICHOACAN-DTO-3","ENTREGA_CPV","CAI_2020_2021",19423,23,844.48,880,260.86,267,694.5,961.5
"MICHOACAN-DTO-3","ENTREGA_CPV","CAP_2018",1568,7,224,175,190.51,124.5,134,258.5
"MICHOACAN-DTO-3","ENTREGA_CPV","CAP_2018_2019",36952,38,972.42,903.5,419.88,303.75,775,1078.75
"MICHOACAN-DTO-3","ENTREGA_CPV","CAP_2019_2020",14364,20,718.2,773,432.6,566.25,473,1039.25
"MICHOACAN-DTO-3","ENTREGA_CPV","Proceso Electoral Federal",14594,27,540.52,320,510.83,662.5,164.5,827
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAI_2017_2018",18403,22,836.5,684.5,451.61,321,580,901
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAI_2018",11327,14,809.07,833,128.22,143,753,896
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAI_2019",8857,14,632.64,615.5,140.01,142,557,699
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAI_2020_2021",21765,23,946.3,884,279.77,274.5,775.5,1050
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAP_2018",2924,7,417.71,276,360.97,608.5,142,750.5
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAP_2018_2019",37097,38,976.24,841.5,530.31,247.75,764.5,1012.25
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","CAP_2019_2020",13856,20,692.8,767.5,375.36,367.75,521.75,889.5
"MICHOACAN-DTO-3","TOTAL_SOLICITUDES","Proceso Electoral Federal",6507,27,241,176,267.79,43,154,197
"MICHOACAN-DTO-4","ENTREGA_CPV","CAI_2017_2018",15440,22,701.82,684,239.7,121.25,637.5,758.75
"MICHOACAN-DTO-4","ENTREGA_CPV","CAI_2018",12737,14,909.79,938.5,140.87,179.25,822,1001.25
"MICHOACAN-DTO-4","ENTREGA_CPV","CAI_2019",9119,14,651.36,688,210.76,175.25,595.5,770.75
"MICHOACAN-DTO-4","ENTREGA_CPV","CAI_2020_2021",17087,23,742.91,732,233.62,333,587.5,920.5
"MICHOACAN-DTO-4","ENTREGA_CPV","CAP_2018",1932,7,276,149,279.93,206,141.5,347.5
"MICHOACAN-DTO-4","ENTREGA_CPV","CAP_2018_2019",39657,38,1043.61,961.5,627.36,294.75,811.75,1106.5
"MICHOACAN-DTO-4","ENTREGA_CPV","CAP_2019_2020",14319,20,715.95,820.5,389.4,471.25,516.25,987.5
"MICHOACAN-DTO-4","ENTREGA_CPV","Proceso Electoral Federal",12812,27,474.52,277,446.84,568,152,720
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAI_2017_2018",17656,22,802.55,689.5,348.99,226,615.75,841.75
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAI_2018",13145,14,938.93,978.5,91.33,94.75,908.75,1003.5
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAI_2019",9995,14,713.93,721.5,122.06,177.25,607.5,784.75
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAI_2020_2021",18470,23,803.04,857,287.23,320,630,950
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAP_2018",3662,7,523.14,234,488.84,840.5,158.5,999
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAP_2018_2019",40003,38,1052.71,893.5,672.89,377.5,779,1156.5
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","CAP_2019_2020",14021,20,701.05,808.5,357.18,345.5,559.75,905.25
"MICHOACAN-DTO-4","TOTAL_SOLICITUDES","Proceso Electoral Federal",5998,27,222.15,152,251.52,105,128.5,233.5
"MICHOACAN-DTO-5","ENTREGA_CPV","CAI_2017_2018",17932,22,815.09,802.5,232.22,169.75,711.5,881.25
"MICHOACAN-DTO-5","ENTREGA_CPV","CAI_2018",12787,14,913.36,921.5,109.34,107.5,880.5,988
"MICHOACAN-DTO-5","ENTREGA_CPV","CAI_2019",9265,14,661.79,704.5,227.2,281.25,551.25,832.5
"MICHOACAN-DTO-5","ENTREGA_CPV","CAI_2020_2021",15981,23,694.83,701,173.15,170,609,779
"MICHOACAN-DTO-5","ENTREGA_CPV","CAP_2018",2270,7,324.29,176,359.08,296,119,415
"MICHOACAN-DTO-5","ENTREGA_CPV","CAP_2018_2019",39921,38,1050.55,1014,617.75,250,857.5,1107.5
"MICHOACAN-DTO-5","ENTREGA_CPV","CAP_2019_2020",15114,20,755.7,895,416.01,618.75,463.25,1082
"MICHOACAN-DTO-5","ENTREGA_CPV","Proceso Electoral Federal",12731,27,471.52,296,423.2,399,181,580
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAI_2017_2018",19689,22,894.95,836,315.59,159.5,784.75,944.25
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAI_2018",13098,14,935.57,979.5,99.97,89.25,905.75,995
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAI_2019",10285,14,734.64,732,101.72,124.75,660.25,785
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAI_2020_2021",16961,23,737.43,693,222.31,186.5,605,791.5
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAP_2018",3779,7,539.86,214,501.49,869.5,177,1046.5
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAP_2018_2019",40294,38,1060.37,933.5,607.05,249.25,844,1093.25
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","CAP_2019_2020",14411,20,720.55,860,372.68,484.5,494,978.5
"MICHOACAN-DTO-5","TOTAL_SOLICITUDES","Proceso Electoral Federal",6876,27,254.67,207,204.21,75.5,164.5,240
"MICHOACAN-DTO-6","ENTREGA_CPV","CAI_2017_2018",16585,22,753.86,719,272.17,140.5,670.75,811.25
"MICHOACAN-DTO-6","ENTREGA_CPV","CAI_2018",10638,14,759.86,751.5,108.34,58.75,736.5,795.25
"MICHOACAN-DTO-6","ENTREGA_CPV","CAI_2019",8852,14,632.29,681.5,181.61,206.25,551.75,758
"MICHOACAN-DTO-6","ENTREGA_CPV","CAI_2020_2021",20661,23,898.3,920,267.46,337.5,718,1055.5
"MICHOACAN-DTO-6","ENTREGA_CPV","CAP_2018",1698,7,242.57,141,250,237,104.5,341.5
"MICHOACAN-DTO-6","ENTREGA_CPV","CAP_2018_2019",36428,38,958.63,885,456.34,311.5,762,1073.5
"MICHOACAN-DTO-6","ENTREGA_CPV","CAP_2019_2020",13024,20,651.2,723,401.28,651,358.5,1009.5
"MICHOACAN-DTO-6","ENTREGA_CPV","Proceso Electoral Federal",13806,27,511.33,267,476.06,594.5,136.5,731
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAI_2017_2018",18699,22,849.95,715.5,402.52,213.25,658.75,872
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAI_2018",11081,14,791.5,799.5,125.19,113.5,726.75,840.25
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAI_2019",8790,14,627.86,638.5,92.41,110,589.5,699.5
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAI_2020_2021",22610,23,983.04,989,314.11,400,731.5,1131.5
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAP_2018",2981,7,425.86,205,391.48,669.5,132.5,802
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAP_2018_2019",37371,38,983.45,855.5,508.92,154.25,808,962.25
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","CAP_2019_2020",13992,20,699.6,724,361.57,253,628.75,881.75
"MICHOACAN-DTO-6","TOTAL_SOLICITUDES","Proceso Electoral Federal",5501,27,203.74,129,279.84,64.5,109,173.5
"MICHOACAN-DTO-7","ENTREGA_CPV","CAI_2017_2018",14830,22,674.09,675.5,250.35,164.5,574,738.5
"MICHOACAN-DTO-7","ENTREGA_CPV","CAI_2018",10799,14,771.36,775,102.9,120.25,721,841.25
"MICHOACAN-DTO-7","ENTREGA_CPV","CAI_2019",8994,14,642.43,699.5,173.5,110.5,617.75,728.25
"MICHOACAN-DTO-7","ENTREGA_CPV","CAI_2020_2021",26096,23,1134.61,1183,270,312,982.5,1294.5
"MICHOACAN-DTO-7","ENTREGA_CPV","CAP_2018",2091,7,298.71,206,283.15,215.5,149,364.5
"MICHOACAN-DTO-7","ENTREGA_CPV","CAP_2018_2019",40049,38,1053.92,959.5,495.78,373.25,814.25,1187.5
"MICHOACAN-DTO-7","ENTREGA_CPV","CAP_2019_2020",15352,20,767.6,944.5,430.96,707,402.75,1109.75
"MICHOACAN-DTO-7","ENTREGA_CPV","Proceso Electoral Federal",15864,27,587.56,345,612.44,551.5,158.5,710
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAI_2017_2018",17090,22,776.82,666,371.63,304.25,591.25,895.5
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAI_2018",11465,14,818.93,837.5,108.01,124,773.25,897.25
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAI_2019",9942,14,710.14,706,116.9,163.5,628.75,792.25
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAI_2020_2021",29422,23,1279.22,1202,387.44,674,985,1659
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAP_2018",3331,7,475.86,261,422.26,749,156,905
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAP_2018_2019",40414,38,1063.53,917,586.78,324.75,819.25,1144
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","CAP_2019_2020",15716,20,785.8,882.5,386.13,280.5,711.5,992
"MICHOACAN-DTO-7","TOTAL_SOLICITUDES","Proceso Electoral Federal",7297,27,270.26,185,330.04,121,153.5,274.5
"MICHOACAN-DTO-8","ENTREGA_CPV","CAI_2017_2018",31277,22,1421.68,1451.5,450.7,302.25,1291.25,1593.5
"MICHOACAN-DTO-8","ENTREGA_CPV","CAI_2018",22185,14,1584.64,1621,149.27,95.5,1571.75,1667.25
"MICHOACAN-DTO-8","ENTREGA_CPV","CAI_2019",17919,14,1279.93,1453,439.68,445.75,1123.25,1569
"MICHOACAN-DTO-8","ENTREGA_CPV","CAI_2020_2021",35461,23,1541.78,1645,443.09,479.5,1339,1818.5
"MICHOACAN-DTO-8","ENTREGA_CPV","CAP_2018",5477,7,782.43,661,524.13,424,591,1015
"MICHOACAN-DTO-8","ENTREGA_CPV","CAP_2018_2019",71259,38,1875.24,1727,990.67,388,1585,1973
"MICHOACAN-DTO-8","ENTREGA_CPV","CAP_2019_2020",28585,20,1429.25,1660,827.4,1188.5,793.75,1982.25
"MICHOACAN-DTO-8","ENTREGA_CPV","Proceso Electoral Federal",27776,27,1028.74,741,946.57,534,528,1062
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAI_2017_2018",33943,22,1542.86,1459.5,524.11,251.75,1332.25,1584
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAI_2018",22592,14,1613.71,1666.5,180.21,105.75,1621.5,1727.25
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAI_2019",20393,14,1456.64,1475.5,169.83,196.75,1365,1561.75
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAI_2020_2021",39616,23,1722.43,1692,451.06,513,1403,1916
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAP_2018",7434,7,1062,1076,687.53,1069,607,1676
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAP_2018_2019",72293,38,1902.45,1681,1039.13,380.5,1583,1963.5
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","CAP_2019_2020",27294,20,1364.7,1544,659,539.25,1238,1777.25
"MICHOACAN-DTO-8","TOTAL_SOLICITUDES","Proceso Electoral Federal",16683,27,617.89,583,373.02,125,483.5,608.5
"MICHOACAN-DTO-9","ENTREGA_CPV","CAI_2017_2018",17421,22,791.86,836,275.11,173.5,724.75,898.25
"MICHOACAN-DTO-9","ENTREGA_CPV","CAI_2018",13879,14,991.36,997,81.02,95.5,952.75,1048.25
"MICHOACAN-DTO-9","ENTREGA_CPV","CAI_2019",11364,14,811.71,918.5,269.53,223.25,736.75,960
"MICHOACAN-DTO-9","ENTREGA_CPV","CAI_2020_2021",23288,23,1012.52,1012,263.69,392.5,820.5,1213
"MICHOACAN-DTO-9","ENTREGA_CPV","CAP_2018",2696,7,385.14,270,350.87,341,191.5,532.5
"MICHOACAN-DTO-9","ENTREGA_CPV","CAP_2018_2019",45032,38,1185.05,1105,579.88,225,997.75,1222.75
"MICHOACAN-DTO-9","ENTREGA_CPV","CAP_2019_2020",17656,20,882.8,995,586.2,973.75,310.75,1284.5
"MICHOACAN-DTO-9","ENTREGA_CPV","Proceso Electoral Federal",16890,27,625.56,369,646.25,403,228,631
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAI_2017_2018",19901,22,904.59,833,385.55,171.25,730,901.25
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAI_2018",13959,14,997.07,1031.5,118.67,105.5,959.5,1065
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAI_2019",12573,14,898.07,896,142.84,100.25,867,967.25
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAI_2020_2021",25779,23,1120.83,1078,353.22,364.5,888.5,1253
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAP_2018",4137,7,591,366,489.23,837,236,1073
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAP_2018_2019",45720,38,1203.16,1071.5,619.01,270.25,976.75,1247
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","CAP_2019_2020",17289,20,864.45,965,410.2,198.5,855.5,1054
"MICHOACAN-DTO-9","TOTAL_SOLICITUDES","Proceso Electoral Federal",8644,27,320.15,260,284.01,98.5,229.5,328
"MORELOS-DTO-1","ENTREGA_CPV","CAI_2017_2018",25217,22,1146.23,1280.5,418.16,427.75,949.75,1377.5
"MORELOS-DTO-1","ENTREGA_CPV","CAI_2018",15872,14,1133.71,1109,134.89,201,1043.25,1244.25
"MORELOS-DTO-1","ENTREGA_CPV","CAI_2019",13692,14,978,1050.5,348.06,467.5,798.25,1265.75
"MORELOS-DTO-1","ENTREGA_CPV","CAI_2020_2021",19518,23,848.61,868,373.9,431.5,649.5,1081
"MORELOS-DTO-1","ENTREGA_CPV","CAP_2018",4057,7,579.57,576,342.19,393,408,801
"MORELOS-DTO-1","ENTREGA_CPV","CAP_2018_2019",57188,38,1504.95,1365,766.61,291.5,1308.5,1600
"MORELOS-DTO-1","ENTREGA_CPV","CAP_2019_2020",21818,20,1090.9,1302.5,716.28,1147,321.75,1468.75
"MORELOS-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",25428,27,941.78,740,705.39,852.5,414.5,1267
"MORELOS-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",28851,22,1311.41,1295,486.79,390.25,1052.5,1442.75
"MORELOS-DTO-1","TOTAL_SOLICITUDES","CAI_2018",16767,14,1197.64,1162,131.57,203.5,1118.75,1322.25
"MORELOS-DTO-1","TOTAL_SOLICITUDES","CAI_2019",15887,14,1134.79,1140,174.98,241.5,1009,1250.5
